Date;Dernier;Ouv.; Plus Haut;Plus Bas;Vol.;Variation %
12/05/2022;262,06;257,94;264,9;255,02;855,57K;0,47%
11/05/2022;260,83;266,87;272,8;259,89;817,09K;-3,58%
10/05/2022;270,51;270,93;275,1;260,7;1,07M;3,09%
09/05/2022;262,41;269,24;271,29;260,41;1,21M;-4,48%
06/05/2022;274,71;279,84;280,5;268,71;1,12M;-2,70%
05/05/2022;282,34;293,23;294,86;278,37;1,15M;-5,63%
04/05/2022;299,19;293,38;299,94;282,84;1,06M;2,39%
03/05/2022;292,21;290,45;294,7;287,7;705,32K;0,52%
02/05/2022;290,71;286,55;291,23;280,9;1,03M;1,37%
29/04/2022;286,79;298,55;302,37;285,54;763,17K;-4,99%
28/04/2022;301,86;291,95;305,06;290,71;726,26K;5,17%
27/04/2022;287,03;283;293,83;283;1,01M;1,46%
26/04/2022;282,9;290,92;292,94;281,3;1,02M;-2,76%
25/04/2022;290,92;286,07;291,48;284,3;829,90K;2,08%
22/04/2022;285;294,97;297,81;284,54;1,06M;-3,55%
21/04/2022;295,5;308,82;312,58;293,85;665,83K;-3,51%
20/04/2022;306,26;308,1;310,37;304,27;775,21K;-0,02%
19/04/2022;306,33;294,74;307,19;294,74;679,63K;3,10%
18/04/2022;297,12;293,11;300;292,18;757,60K;0,80%
14/04/2022;294,77;306,31;306,31;293,18;1,49M;-3,90%
13/04/2022;306,72;311,23;322,08;296,64;2,92M;-1,32%
12/04/2022;310,83;316,42;320,77;309,35;775,94K;0,34%
11/04/2022;309,77;316,02;317,38;307,52;978,34K;-3,15%
08/04/2022;319,83;324,29;325,35;317,05;783,16K;-2,00%
07/04/2022;326,37;322,49;329,93;321,9;782,69K;0,47%
06/04/2022;324,85;323,3;329,61;318,5;931,33K;-0,87%
05/04/2022;327,71;339,27;340,15;325,6;813,89K;-3,66%
04/04/2022;340,15;336,97;341,16;336;654,40K;1,54%
01/04/2022;334,98;333,74;338,1;330,22;862,62K;0,51%
31/03/2022;333,27;334,15;340,09;331,08;1,09M;0,20%
30/03/2022;332,59;337,32;339,67;330,75;706,82K;-2,47%
29/03/2022;341;336,61;342,59;333,96;981,52K;2,59%
28/03/2022;332,38;318,28;332,86;318;974,81K;4,22%
25/03/2022;318,91;324,85;326;314,79;719,19K;-2,04%
24/03/2022;325,56;318,22;325,57;315,36;696,50K;2,88%
23/03/2022;316,44;321,99;324,11;316,27;846,67K;-2,70%
22/03/2022;325,22;313,86;325,73;311,29;1,06M;3,47%
21/03/2022;314,31;315,36;317,01;307,19;835,26K;-1,23%
18/03/2022;318,21;301,89;320,63;301,88;2,39M;4,66%
17/03/2022;304,05;300,5;304,76;297,2;1,18M;1,32%
16/03/2022;300,08;291,56;300,22;285,49;1,36M;5,11%
15/03/2022;285,5;281,39;287,14;278,28;2,28M;2,34%
14/03/2022;278,98;292,07;296,03;277,16;1,19M;-5,01%
11/03/2022;293,69;305;305,92;293,15;953,16K;-2,38%
10/03/2022;300,84;300,44;303,84;291,52;941,78K;-2,26%
09/03/2022;307,79;303,72;309,71;302,2;809,77K;3,86%
08/03/2022;296,35;292,22;305,79;289,34;911,10K;0,30%
07/03/2022;295,46;309,72;311,07;295,38;933,52K;-4,40%
04/03/2022;309,06;306,8;311,77;302,83;878,40K;0,07%
03/03/2022;308,84;317,23;318,61;306,57;705,10K;-2,06%
02/03/2022;315,32;310,54;317,53;306,98;621,45K;2,47%
01/03/2022;307,71;311,98;314,49;305,22;881,80K;-1,50%
28/02/2022;312,39;307,7;316,01;304,3;1,08M;0,40%
25/02/2022;311,15;306,09;312,18;301,06;1,04M;1,09%
24/02/2022;307,8;279,53;309,46;275;1,50M;7,80%
23/02/2022;285,53;294,2;298,25;285,13;1,15M;-1,36%
22/02/2022;289,47;287,15;294,43;283,99;1,32M;0,64%
18/02/2022;287,63;293,41;294,44;285,06;1,08M;-1,94%
17/02/2022;293,31;318,59;319,63;292,36;1,30M;-4,39%
16/02/2022;306,79;302,66;308,12;297,87;995,58K;0,21%
15/02/2022;306,15;299,99;306,41;298,77;819,58K;3,79%
14/02/2022;294,96;293,7;300,16;290,87;826,56K;-0,11%
11/02/2022;295,29;311,91;314,73;293,17;963,82K;-5,10%
10/02/2022;311,15;314,02;321,82;308,28;878,69K;-4,02%
09/02/2022;324,18;314,07;324,52;312,68;832,40K;4,88%
08/02/2022;309,11;302,98;310,94;302,25;607,56K;1,30%
07/02/2022;305,14;309,52;313,54;303,83;829,80K;-1,21%
04/02/2022;308,89;302,08;311,97;300,14;771,49K;1,77%
03/02/2022;303,51;308,65;312,5;301,63;868,24K;-3,84%
02/02/2022;315,63;314,91;316,33;310,02;690,56K;1,22%
01/02/2022;311,82;311,84;313,24;305,82;822,42K;0,43%
31/01/2022;310,5;296,36;310,84;295,99;925,72K;4,77%
28/01/2022;296,35;286,41;296,87;279,43;1,11M;3,85%
27/01/2022;285,36;293,46;294,87;282,34;984,87K;-1,11%
26/01/2022;288,56;298,92;303,87;282,86;1,23M;-1,06%
25/01/2022;291,66;297,72;303,5;290,35;913,80K;-5,41%
24/01/2022;308,34;299,97;308,76;287,31;1,37M;1,66%
21/01/2022;303,31;309,25;314,95;303;1,15M;-2,15%
20/01/2022;309,96;314,93;322,69;309,48;657,14K;-0,70%
19/01/2022;312,14;314,61;319,99;311,52;770,39K;-0,43%
18/01/2022;313,48;318,22;320,4;312,01;878,05K;-3,89%
14/01/2022;326,16;324,57;330,29;321,92;651,35K;-0,41%
13/01/2022;327,51;340,42;342,87;326,45;803,41K;-3,27%
12/01/2022;338,59;343,92;346,79;335,89;781,47K;-0,53%
11/01/2022;340,38;326,54;342,33;326,54;1,07M;3,26%
10/01/2022;329,63;322,77;330,15;318,77;986,89K;-0,22%
07/01/2022;330,36;341,67;345,06;330,11;902,21K;-4,24%
06/01/2022;344,97;336,5;348,43;335,2;977,21K;1,53%
05/01/2022;339,77;349,95;354,87;339,27;968,59K;-3,75%
04/01/2022;352,99;360,1;361,46;345,41;895,28K;-2,25%
03/01/2022;361,1;367,13;371,73;358,64;674,90K;-2,01%
31/12/2021;368,5;370,48;370,48;367,03;654,74K;-0,62%
30/12/2021;370,81;374,16;375;370,19;386,93K;-0,70%
29/12/2021;373,44;372,05;374,48;368,37;530,92K;0,35%
28/12/2021;372,15;376,92;377,6;369,98;472,31K;-0,92%
27/12/2021;375,59;368,37;375,72;368,36;893,95K;2,58%
23/12/2021;366,15;364,37;368,89;363,74;407,89K;0,36%
22/12/2021;364,83;359,07;365,33;358,04;474,61K;1,60%
21/12/2021;359,07;349,57;359,75;344,57;810,24K;3,74%
20/12/2021;346,11;341,98;346,93;340;731,46K;-0,55%
17/12/2021;348,04;346,72;355;342,2;2,17M;-1,38%
16/12/2021;352,92;363,08;365,84;351,8;890,99K;-2,32%
15/12/2021;361,3;347,02;362;345,87;1,25M;4,44%
14/12/2021;345,93;354,97;357,88;341,93;940,33K;-4,50%
13/12/2021;362,23;362,59;365,18;360,57;743,53K;-0,03%
10/12/2021;362,34;358,68;362,78;355,76;882,33K;2,22%
09/12/2021;354,48;361,55;364,61;354,26;538,18K;-2,71%
08/12/2021;364,36;357,44;365,16;353,2;624,76K;2,29%
07/12/2021;356,2;352,16;359,64;352,01;1,22M;3,11%
06/12/2021;345,45;343,78;346,47;334,11;935,03K;0,26%
03/12/2021;344,56;350,2;352,13;339,1;1,10M;-1,46%
02/12/2021;349,67;354,8;365,38;345,1;1,59M;4,46%
01/12/2021;334,75;344,74;348,49;334,1;1,17M;-1,83%
30/11/2021;341;355,99;355,99;340,51;1,32M;-4,18%
29/11/2021;355,87;349,75;357,58;346,58;740,64K;4,01%
26/11/2021;342,16;348,59;353,87;340,12;413,73K;-2,02%
24/11/2021;349,21;341,23;349,65;337,02;753,73K;1,32%
23/11/2021;344,66;346,77;351,87;339;621,11K;-0,95%
22/11/2021;347,97;360;361,22;347,54;632,75K;-2,79%
19/11/2021;357,95;355,25;359,64;354,95;572,01K;1,66%
18/11/2021;352,09;355;355,01;350,22;401,47K;-0,52%
17/11/2021;353,92;355;356,04;350,67;348,43K;0,13%
16/11/2021;353,46;344,93;354,63;344,48;433,69K;2,23%
15/11/2021;345,75;349,36;349,36;343,32;459,07K;-0,36%
12/11/2021;347,01;341,21;347,09;340,34;803,13K;1,95%
11/11/2021;340,36;341,18;344,02;339,31;391,79K;0,80%
10/11/2021;337,66;347,03;348,85;337,02;562,12K;-3,04%
09/11/2021;348,26;343,48;348,39;341,91;703,59K;1,56%
08/11/2021;342,91;341,74;344,12;338,61;370,52K;0,63%
05/11/2021;340,75;343,37;345,12;340,51;515,77K;-0,28%
04/11/2021;341,72;333,84;341,85;331,38;634,18K;2,49%
03/11/2021;333,41;333,3;334,04;328,27;460,59K;0,07%
02/11/2021;333,19;330,91;334,6;329,83;532,28K;1,02%
01/11/2021;329,84;333,45;335,73;329,3;547,73K;-1,00%
29/10/2021;333,18;325,63;333,64;325,39;578,58K;1,96%
28/10/2021;326,78;320,55;327,08;320,55;554,13K;2,40%
27/10/2021;319,13;327,47;328,56;318,86;822,51K;-2,71%
26/10/2021;328,03;326;332,4;325,55;665,54K;1,24%
25/10/2021;324;321,5;325,42;321,13;427,95K;0,90%
22/10/2021;321,12;322,59;326,94;320,5;520,15K;0,03%
21/10/2021;321,01;315,7;322,21;314,21;625,49K;1,75%
20/10/2021;315,5;314;316,44;312,68;562,85K;1,45%
19/10/2021;311;308,31;312,02;307,25;513,41K;1,23%
18/10/2021;307,22;305,2;307,46;303,9;420,21K;0,31%
15/10/2021;306,26;305,63;306,66;304,14;418,55K;0,47%
14/10/2021;304,83;301,13;306,23;300,54;598,93K;2,88%
13/10/2021;296,3;295,8;299,48;295,39;616,16K;1,46%
12/10/2021;292,04;291,35;295;290,46;576,35K;1,14%
11/10/2021;288,74;290,63;293,76;288,53;356,44K;-1,00%
08/10/2021;291,66;299,15;299,29;291,01;635,04K;-2,25%
07/10/2021;298,37;298,24;302,1;297,3;760,49K;1,29%
06/10/2021;294,57;290;294,83;288,82;707,67K;0,42%
05/10/2021;293,35;291,31;295,34;289,36;714,49K;1,42%
04/10/2021;289,25;299,45;300,35;287,02;893,87K;-4,38%
01/10/2021;302,49;299,41;303,95;295,85;623,39K;1,03%
30/09/2021;299,41;305;306,73;298,31;721,22K;-1,06%
29/09/2021;302,62;303,22;305,59;301,15;681,97K;0,23%
28/09/2021;301,93;307,36;308,96;299,64;1,01M;-3,66%
27/09/2021;313,4;318,07;318,95;312,38;610,66K;-2,65%
24/09/2021;321,94;320,59;322,59;318,19;370,14K;-0,29%
23/09/2021;322,88;322,46;324,79;320,47;441,62K;0,74%
22/09/2021;320,52;319;321,92;314,03;840,62K;0,82%
21/09/2021;317,9;323,36;323,61;317,7;933,94K;-1,06%
20/09/2021;321,3;321,67;324;317,44;909,79K;-1,30%
17/09/2021;325,54;329,06;331,33;319,83;2,04M;-2,93%
16/09/2021;335,38;335,5;336,85;333,2;738,58K;-0,21%
15/09/2021;336,09;333;336,64;331,74;587,12K;1,05%
14/09/2021;332,59;332,75;334,07;330,4;613,85K;0,30%
13/09/2021;331,59;334,49;336,52;327,52;534,76K;-0,27%
10/09/2021;332,49;335,58;336,78;332,08;491,62K;-0,32%
09/09/2021;333,55;336,39;336,81;332,6;523,17K;-0,90%
08/09/2021;336,59;335,8;338,68;333,86;448,56K;0,08%
07/09/2021;336,32;336,5;338;331,77;655,34K;-0,10%
03/09/2021;336,64;337,04;340,66;335,92;732,49K;-0,33%
02/09/2021;337,74;334,92;338,12;334,53;706,94K;1,23%
01/09/2021;333,63;331,69;335;331,46;693,43K;0,42%
31/08/2021;332,24;335,01;335,01;330,8;830,44K;-0,61%
30/08/2021;334,28;331,94;334,77;331,94;452,38K;0,74%
27/08/2021;331,81;327;333,46;327;512,40K;1,62%
26/08/2021;326,51;324,77;327,61;322,88;823,02K;0,46%
25/08/2021;325,01;324,35;327,58;323,86;521,57K;0,02%
24/08/2021;324,95;322,21;325,08;321,17;627,69K;1,26%
23/08/2021;320,92;316,43;321,62;315,06;726,46K;1,27%
20/08/2021;316,88;315,34;317,67;310,54;1,32M;0,28%
19/08/2021;315,99;302,6;317,96;302,11;2,49M;8,73%
18/08/2021;290,63;288,95;294,5;288,95;877,11K;-0,34%
17/08/2021;291,62;292,05;293,75;288,12;746,00K;-0,95%
16/08/2021;294,42;292,49;294,59;290,77;715,00K;0,44%
13/08/2021;293,12;292,56;295,75;291,62;806,46K;0,32%
12/08/2021;292,19;288,89;292,7;287,63;506,49K;1,12%
11/08/2021;288,95;290,04;290,78;287,85;372,77K;0,24%
10/08/2021;288,25;292,82;293,39;286,64;432,77K;-1,08%
09/08/2021;291,4;293,79;293,93;290,71;384,83K;-0,35%
06/08/2021;292,43;292,33;293,47;289,6;401,41K;-0,26%
05/08/2021;293,2;292,09;293,37;290,25;358,24K;0,59%
04/08/2021;291,49;289,78;292,54;287,93;418,11K;0,79%
03/08/2021;289,2;288,2;290,24;286,01;406,21K;0,55%
02/08/2021;287,61;289,82;290,9;286,45;476,97K;-0,13%
30/07/2021;287,99;284,08;288,35;283,56;523,03K;0,86%
29/07/2021;285,53;283,52;287,34;283,5;359,30K;0,65%
28/07/2021;283,69;282,37;284,49;281,84;526,08K;0,90%
27/07/2021;281,16;283,95;284,11;277,22;531,82K;-0,96%
26/07/2021;283,89;284,35;286,03;282,91;498,67K;-0,41%
23/07/2021;285,07;282,94;286,11;281,49;401,40K;1,23%
22/07/2021;281,6;278,9;282,22;278,05;558,58K;1,21%
21/07/2021;278,22;277,73;278,26;274,88;889,52K;0,12%
20/07/2021;277,89;275,25;279,62;273,28;893,46K;1,24%
19/07/2021;274,48;273,88;275,06;272,18;819,39K;-0,75%
16/07/2021;276,56;277,5;279,77;276,2;458,01K;-0,40%
15/07/2021;277,68;280,06;280,06;276,19;716,49K;-0,50%
14/07/2021;279,08;279,72;281,12;277,64;753,37K;0,36%
13/07/2021;278,09;278,5;279,54;276,97;595,02K;-0,17%
12/07/2021;278,56;282,03;283,09;277,74;458,23K;-0,78%
09/07/2021;280,75;278,93;281,34;276,33;478,54K;0,68%
08/07/2021;278,86;276,66;280,03;275,36;867,28K;-0,36%
07/07/2021;279,86;281,29;282,46;276,82;544,05K;0,20%
06/07/2021;279,29;279,95;281,19;275,95;686,21K;0,05%
02/07/2021;279,16;279;280,96;278,89;535,87K;0,74%
01/07/2021;277,11;276,61;278,1;274,89;1,01M;0,48%
30/06/2021;275,79;276,24;277,53;274,02;859,46K;-0,14%
29/06/2021;276,18;271,58;276,28;270,68;474,19K;0,78%
28/06/2021;274,03;270,95;274,79;270,19;960,76K;1,88%
25/06/2021;268,97;273,45;275,29;267,54;2,96M;-1,76%
24/06/2021;273,8;272,2;274,31;271,52;802,43K;1,84%
23/06/2021;268,86;268,61;270,58;267,51;543,16K;0,15%
22/06/2021;268,46;265,13;268,91;264,32;499,30K;1,38%
21/06/2021;264,8;265,29;267,39;262,58;861,99K;-0,40%
18/06/2021;265,86;266,32;268,51;263,36;1,38M;0,27%
17/06/2021;265,14;261,3;266,62;257,68;861,68K;1,43%
16/06/2021;261,41;264,4;266,42;258,17;861,61K;-1,01%
15/06/2021;264,09;266,49;267,22;263,73;660,26K;-0,90%
14/06/2021;266,49;263,14;266,5;261,95;528,13K;1,30%
11/06/2021;263,07;261,62;264;260,86;492,94K;0,38%
10/06/2021;262,07;256,37;262,42;255,3;790,63K;2,35%
09/06/2021;256,06;256,53;258,57;255,12;467,66K;0,42%
08/06/2021;254,99;256,3;256,91;254,45;595,65K;0,95%
07/06/2021;252,59;255,11;255,25;250,76;470,01K;-1,29%
04/06/2021;255,88;251,95;256,25;251,86;454,87K;2,11%
03/06/2021;250,59;249,51;252,6;247,87;662,73K;-0,97%
02/06/2021;253,05;255,36;256,85;252,24;672,63K;-0,30%
01/06/2021;253,82;253,92;255,81;250,81;866,92K;-0,20%
28/05/2021;254,34;256,86;257,53;253,56;807,22K;-0,11%
27/05/2021;254,62;253,87;256,17;251,75;1,22M;0,13%
26/05/2021;254,28;257,99;259,13;253,25;1,04M;-0,61%
25/05/2021;255,83;249,78;256,06;249,05;1,18M;2,92%
24/05/2021;248,58;245;249,58;244;959,37K;2,72%
21/05/2021;242;247,01;248,29;240,76;1,11M;-1,11%
20/05/2021;244,71;238,5;246,38;238,5;1,62M;3,10%
19/05/2021;237,36;229,73;237,74;229,04;992,35K;0,99%
18/05/2021;235,03;237,33;239,97;234,63;999,24K;-0,41%
17/05/2021;236;236,5;238,9;233,5;1,27M;-1,54%
14/05/2021;239,7;234,87;240,76;232,84;858,35K;3,83%
13/05/2021;230,86;229,42;233,59;228,6;775,40K;1,02%
12/05/2021;228,54;231,52;235,19;227,8;1,57M;-2,67%
11/05/2021;234,82;228,28;236,4;225,02;1,29M;1,05%
10/05/2021;232,39;239,88;239,88;230,71;1,01M;-3,91%
07/05/2021;241,84;240,23;245,22;239,62;617,67K;1,84%
06/05/2021;237,46;235,79;239,08;232,75;847,48K;0,00%
05/05/2021;237,46;240,69;241,82;236,59;914,45K;0,16%
04/05/2021;237,07;241,22;242,33;234,55;1,24M;-3,16%
03/05/2021;244,81;248,91;249,83;243,98;480,19K;-0,91%
30/04/2021;247,06;250,38;252,47;246;718,90K;-2,16%
29/04/2021;252,51;254,39;254,94;249,58;551,39K;0,45%
28/04/2021;251,37;250,1;252,59;247,41;720,87K;-0,13%
27/04/2021;251,7;254,73;256,86;249,03;1,05M;-2,02%
26/04/2021;256,88;252,64;256,94;249,91;803,21K;2,16%
23/04/2021;251,45;249,11;252,31;248,51;658,90K;1,31%
22/04/2021;248,21;250,72;251,87;246,42;624,25K;-1,72%
21/04/2021;252,56;250,07;253,46;250;729,75K;0,96%
20/04/2021;250,17;249,59;252,29;247,67;621,22K;-0,19%
19/04/2021;250,64;258,62;258,86;247,4;1,12M;-3,88%
16/04/2021;260,77;261,89;262,02;257,71;639,57K;-0,52%
15/04/2021;262,13;262,32;263,85;260,09;904,83K;1,37%
14/04/2021;258,59;262,1;264,31;257,63;713,66K;-1,28%
13/04/2021;261,93;261,1;263,7;259,55;704,50K;1,50%
12/04/2021;258,05;259,66;260,33;257,03;880,96K;-1,45%
09/04/2021;261,85;259,85;262,58;258,34;579,67K;0,32%
08/04/2021;261,01;261,2;263,33;258,84;1,08M;1,56%
07/04/2021;257;257,62;257,66;254,6;582,25K;-0,14%
06/04/2021;257,36;260,54;261,5;256,68;729,88K;-1,06%
05/04/2021;260,11;255,18;260,43;255,18;1,09M;2,31%
01/04/2021;254,23;251,79;257,44;250,08;1,00M;2,60%
31/03/2021;247,78;241,96;249,28;241,78;1,31M;3,41%
30/03/2021;239,6;237,68;240,46;233,21;912,70K;-0,36%
29/03/2021;240,46;241,72;243,15;237,6;1,13M;-0,94%
26/03/2021;242,75;231,22;243,23;229,37;1,26M;4,78%
25/03/2021;231,67;230,87;232,7;226,7;758,07K;-0,59%
24/03/2021;233,05;237,3;238,82;233,01;817,34K;-0,88%
23/03/2021;235,13;235,5;238,34;234,08;887,02K;0,30%
22/03/2021;234,43;230,78;237,19;230,78;1,01M;2,88%
19/03/2021;227,86;227,43;230,78;225,58;1,33M;0,21%
18/03/2021;227,39;231,41;233,44;227,15;1,19M;-3,49%
17/03/2021;235,61;230,93;237,35;228,23;1,00M;0,67%
16/03/2021;234,05;239,75;239,75;232,41;811,32K;-0,35%
15/03/2021;234,87;229,48;235;228,02;858,24K;2,36%
12/03/2021;229,45;230,77;230,84;226,8;1,34M;-2,05%
11/03/2021;234,26;234,5;237,93;233,18;1,06M;2,37%
10/03/2021;228,84;231,38;237,91;228,1;1,33M;0,19%
09/03/2021;228,4;226,29;232,94;226,13;1,39M;4,54%
08/03/2021;218,49;226,63;226,77;217,69;1,31M;-4,09%
05/03/2021;227,8;230,1;231,63;217,82;1,60M;-0,87%
04/03/2021;229,8;235,61;238;225,55;1,55M;-3,01%
03/03/2021;236,93;245,74;246,04;235,95;1,47M;-4,41%
02/03/2021;247,87;256;257,23;246,2;1,00M;-2,48%
01/03/2021;254,17;249,34;254,31;248,34;1,27M;3,65%
26/02/2021;245,21;246,97;250,12;243,09;1,99M;0,46%
25/02/2021;244,09;258,85;259,73;242,13;1,87M;-6,36%
24/02/2021;260,68;248,89;260,89;247;1,29M;2,95%
23/02/2021;253,21;251,74;254,67;246,09;1,57M;-0,58%
22/02/2021;254,69;265,83;266,8;253,87;1,15M;-4,99%
19/02/2021;268,07;272,61;274,83;267,35;1,11M;-1,06%
18/02/2021;270,95;278,1;279,06;269,29;1,16M;-4,51%
17/02/2021;283,76;286,91;287,94;278,86;929,75K;-2,38%
16/02/2021;290,67;299,62;300,91;289,96;1,10M;-0,49%
12/02/2021;292,09;286,71;293,31;285,09;604,71K;1,88%
11/02/2021;286,7;279,08;287,11;278,38;666,51K;3,55%
10/02/2021;276,87;278,03;280,24;275,5;703,31K;-0,46%
09/02/2021;278,16;276,48;279,93;275,41;350,28K;0,61%
08/02/2021;276,48;275,3;278,39;274,19;625,17K;1,30%
05/02/2021;272,92;271,86;276,97;271,61;697,50K;1,05%
04/02/2021;270,09;266,12;270,27;264,72;500,94K;1,84%
03/02/2021;265,21;270;270,37;263,52;689,01K;-1,69%
02/02/2021;269,76;264,01;270,16;264,01;699,99K;2,35%
01/02/2021;263,57;259,96;264,82;257,41;642,97K;3,18%
29/01/2021;255,45;257,08;260,61;253,72;791,34K;-1,43%
28/01/2021;259,16;257,5;264,18;256,02;835,50K;1,82%
27/01/2021;254,53;262,59;266,51;252,1;813,05K;-4,34%
26/01/2021;266,09;269,83;270,17;265,31;563,35K;-1,31%
25/01/2021;269,63;273,25;274,49;265,04;474,98K;-0,19%
22/01/2021;270,14;273,23;277,22;269,75;563,01K;-1,00%
21/01/2021;272,87;276,2;276,2;271,27;600,38K;-0,20%
20/01/2021;273,43;270,83;280,11;270,83;985,46K;1,95%
19/01/2021;268,2;261,66;268,64;261,1;819,40K;3,58%
15/01/2021;258,92;258,68;260,86;255;624,18K;0,39%
14/01/2021;257,91;257,12;260,48;257;562,97K;0,30%
13/01/2021;257,14;258,95;259,88;253,46;700,80K;-0,56%
12/01/2021;258,58;261,48;261,84;255,82;560,41K;-0,71%
11/01/2021;260,43;258,16;264,62;258,16;533,26K;-0,90%
08/01/2021;262,8;259,99;264,33;259,29;630,40K;1,53%
07/01/2021;258,84;252,68;259,44;252,23;743,51K;3,66%
06/01/2021;249,7;253,29;255,04;249,26;854,35K;-3,55%
05/01/2021;258,89;254,76;259,51;253,79;791,76K;1,65%
04/01/2021;254,7;260;263;251,35;979,70K;-1,75%
31/12/2020;259,24;257,95;259,52;256,5;414,85K;0,91%
30/12/2020;256,91;255,37;258,34;254,85;390,06K;1,22%
29/12/2020;253,82;257,77;258,34;252,78;450,11K;-0,91%
28/12/2020;256,16;261,13;261,13;254,42;453,98K;-0,05%
24/12/2020;256,28;255;257,48;253,81;200,21K;0,62%
23/12/2020;254,7;259,03;260,26;254,59;545,59K;-1,30%
22/12/2020;258,05;255,08;258,48;254,51;759,24K;1,50%
21/12/2020;254,24;251,83;255,8;247;1,12M;-0,30%
18/12/2020;255;250,83;255,72;248,2;1,60M;1,88%
17/12/2020;250,29;249,79;253,1;246,38;847,99K;0,88%
16/12/2020;248,1;244,38;249,1;243,51;912,60K;2,21%
15/12/2020;242,74;241,11;243,14;239,49;581,61K;1,62%
14/12/2020;238,86;236,91;242,73;235,88;715,52K;1,04%
11/12/2020;236,39;234,01;236,58;232,3;718,61K;0,95%
10/12/2020;234,17;231,62;235,08;229,21;702,81K;0,60%
09/12/2020;232,77;238,65;238,65;231,26;801,70K;-2,51%
08/12/2020;238,76;241,3;241,3;236,64;747,13K;-0,17%
07/12/2020;239,17;238,38;241;236,82;623,01K;0,97%
04/12/2020;236,88;235,28;240,12;234,57;1,06M;1,03%
03/12/2020;234,47;225,34;237,92;222;2,01M;4,34%
02/12/2020;224,72;228,35;228,51;223,92;818,87K;-2,30%
01/12/2020;230,02;226,36;231,12;224,07;791,56K;1,11%
30/11/2020;227,5;225,72;228,2;222,79;1,07M;0,92%
27/11/2020;225,42;219,83;225,79;219,33;384,80K;3,87%
25/11/2020;217,02;216,98;220,76;216,4;701,46K;0,71%
24/11/2020;215,49;215,55;217,16;211,2;914,61K;-0,24%
23/11/2020;216;218,88;220,49;213,25;708,40K;-1,15%
20/11/2020;218,51;221,6;224,25;218,07;723,00K;-1,25%
19/11/2020;221,28;218,12;223,16;216,29;819,74K;1,42%
18/11/2020;218,19;220,27;221;216,16;1,04M;-1,36%
17/11/2020;221,2;221,82;222,96;219,04;1,07M;-0,51%
16/11/2020;222,34;224,58;226,17;220,66;639,39K;-1,72%
13/11/2020;226,23;226,02;227,5;223,88;430,02K;1,10%
12/11/2020;223,76;227,66;229,01;222,81;472,75K;-0,51%
11/11/2020;224,9;222,44;227,78;222,07;842,84K;2,54%
10/11/2020;219,33;229,67;229,67;218,58;1,32M;-6,19%
09/11/2020;233,79;243,51;246,69;233,79;983,85K;-3,30%
06/11/2020;241,78;240,88;243,66;237,75;586,59K;0,51%
05/11/2020;240,56;239,53;241,82;237,17;634,36K;3,11%
04/11/2020;233,31;229,72;234,97;227,75;1,01M;5,22%
03/11/2020;221,74;218,93;223,47;217,38;502,13K;2,76%
02/11/2020;215,78;215,52;218,48;212,33;765,04K;0,90%
30/10/2020;213,86;217,1;219,41;212,21;777,41K;-2,55%
29/10/2020;219,46;218,06;221,93;217,77;500,36K;0,75%
28/10/2020;217,82;220,07;224,92;216,1;671,50K;-2,28%
27/10/2020;222,91;222,64;225;221,42;536,23K;1,03%
26/10/2020;220,63;223,9;226,25;217,85;600,28K;-2,69%
23/10/2020;226,74;226,15;226,87;222,82;645,96K;0,70%
22/10/2020;225,17;228,41;228,41;222,21;632,78K;-1,00%
21/10/2020;227,45;225,83;229,94;225,43;658,34K;0,46%
20/10/2020;226,4;225,95;228,6;223,56;550,48K;0,90%
19/10/2020;224,37;226,29;230,12;223,67;442,72K;-0,93%
16/10/2020;226,48;228,61;231,08;226,34;529,69K;-0,68%
15/10/2020;228,03;224,24;228,17;222,24;591,16K;0,54%
14/10/2020;226,81;229;229,7;224,61;604,89K;-0,60%
13/10/2020;228,18;232,74;232,74;227,89;579,07K;-0,33%
12/10/2020;228,93;225,65;231,6;223,58;854,18K;2,74%
09/10/2020;222,82;220,99;224,5;220,86;561,62K;1,73%
08/10/2020;219,03;221,19;221,19;218,52;373,84K;-0,23%
07/10/2020;219,53;216,41;220,33;216;498,54K;2,42%
06/10/2020;214,34;215,6;218,66;213,08;652,88K;-1,06%
05/10/2020;216,64;213,12;216,66;213;544,14K;2,16%
02/10/2020;212,05;212,86;216,01;210,33;751,08K;-2,32%
01/10/2020;217,09;216,72;219,33;216,01;718,79K;1,45%
30/09/2020;213,98;211,21;216,86;210,8;696,18K;0,78%
29/09/2020;212,32;213,12;215,4;211,8;624,43K;-0,15%
28/09/2020;212,64;211,17;212,72;209,55;699,81K;1,99%
25/09/2020;208,5;201,27;209,27;200,06;808,70K;3,47%
24/09/2020;201,51;196,46;202,83;196,46;849,29K;1,84%
23/09/2020;197,86;203,61;203,83;196,82;553,19K;-3,39%
22/09/2020;204,8;203,41;205,07;198,91;726,50K;1,40%
21/09/2020;201,98;197,8;202,16;193,57;604,86K;2,05%
18/09/2020;197,93;202,04;203,21;194,2;1,36M;-1,95%
17/09/2020;201,86;201,01;203,79;198,19;910,52K;-2,42%
16/09/2020;206,86;212,47;213,2;206,71;671,72K;-1,94%
15/09/2020;210,95;208,13;211,83;205,98;617,32K;2,63%
14/09/2020;205,54;202,24;206,68;201,8;616,21K;2,65%
11/09/2020;200,24;205,55;207,05;198,52;752,67K;-1,50%
